4527;KAHVE DUNYASİ ÇOK KAVRULMUŞ100GR;empty;-;8697447040748;4.95;4.81;6.50;0;0;1161;29;8.00;4;KAHVE%20DUNYAS%C4%B0%20%C3%87OK%20KAVRULMU%C5%9E100GR
4528;KAHVE DUNYASİ TÜRK KAHVESİ DAMLA SAKİZLİ 100GR ;empty;-;8697447043022;6.84;6.65;9.00;0;0;1161;52;8.00;4;KAHVE%20DUNYAS%C4%B0%20T%C3%9CRK%20KAHVES%C4%B0%20DAMLA%20SAK%C4%B0ZL%C4%B0%20100GR%20
4529;KAHVE DÜNYASI 3Ü 1 ARADA FINDIK ;empty;-;8697447040854;0.59;0.57;1.00;0;0;1161;245;8.00;4;KAHVE%20D%C3%9CNYASI%203%C3%9C%201%20ARADA%20FINDIK%20
4530;KAHVE DÜNYASI FİLTRE KAHVE 250 GR;empty;-;8697447043602;18.15;17.64;21.95;0;0;1161;-4;8.00;8;KAHVE%20D%C3%9CNYASI%20F%C4%B0LTRE%20KAHVE%20250%20GR
4531;KAHVE DÜNYASI GOLD 200 GR;empty;-;8697447040397;31.33;30.45;39.50;0;0;1161;5;8.00;4;KAHVE%20D%C3%9CNYASI%20GOLD%20200%20GR
4532;KAHVE DÜNYASI KREMA 100 GR;empty;-;8697447040519;3.20;3.11;4.50;0;0;1161;0;8.00;4;KAHVE%20D%C3%9CNYASI%20KREMA%20100%20GR
4533;KAHVE DÜNYASI SALEP 20 GR;empty;-;8697447041097;0.83;0.81;1.25;0;0;1161;0;8.00;4;KAHVE%20D%C3%9CNYASI%20SALEP%2020%20GR
4534;KAHVE DÜNYASI SICAK ÇİKOLATA 25 GR;empty;-;8697447043619;0.83;0.81;1.25;0;0;1161;49;8.00;4;KAHVE%20D%C3%9CNYASI%20SICAK%20%C3%87%C4%B0KOLATA%2025%20GR
4535;KAHVE DÜNYASI TÜRK KAHVESİ 250 GR;empty;-;8697447040823;16.50;16.04;19.95;0;0;1161;7;8.00;4;KAHVE%20D%C3%9CNYASI%20T%C3%9CRK%20KAHVES%C4%B0%20250%20GR
4536;KAHVE DÜNYASİ 2Sİ 1 ARADA DAMLA SAKİZLİ ;empty;-;8697447043961;0.59;0.57;1.00;0;0;1161;249;8.00;4;KAHVE%20D%C3%9CNYAS%C4%B0%202S%C4%B0%201%20ARADA%20DAMLA%20SAK%C4%B0ZL%C4%B0%20
4537;KAHVE DÜNYASİ 2Sİ 1 ARADA FİNDİK ;empty;-;8697447042063;0.59;0.57;1.00;0;0;1161;251;8.00;4;KAHVE%20D%C3%9CNYAS%C4%B0%202S%C4%B0%201%20ARADA%20F%C4%B0ND%C4%B0K%20
4538;KAHVE DÜNYASİ 2Sİ 1ARADA KLASİK;empty;-;8697447043503;0.59;0.57;1.00;0;0;1161;42;8.00;4;KAHVE%20D%C3%9CNYAS%C4%B0%202S%C4%B0%201ARADA%20KLAS%C4%B0K
4539;KAHVE DÜNYASİ 3Ü 1 ARADA KLASİK;empty;-;8697447043527;0.59;0.57;1.00;0;0;1161;88;8.00;4;KAHVE%20D%C3%9CNYAS%C4%B0%203%C3%9C%201%20ARADA%20KLAS%C4%B0K
4540;KAHVE DÜNYASİ 3Ü 1 DAMLA SAKIZLI ;empty;-;8697447043954;0.75;0.73;1.25;0;0;1161;279;8.00;4;KAHVE%20D%C3%9CNYAS%C4%B0%203%C3%9C%201%20DAMLA%20SAKIZLI%20
4541;KAHVE FİLTRE KAĞIDI 80 Lİ;empty;-;8680562119413;0.00;0.00;22.00;0;0;1161;10;8.00;4;KAHVE%20F%C4%B0LTRE%20KA%C4%9EIDI%2080%20L%C4%B0
4542;KAHVE FİNCAN TAKIMI;empty;-;8691850326307;25.00;29.50;33.00;0;0;1161;-1;18.00;21;KAHVE%20F%C4%B0NCAN%20TAKIMI
4543;KAHVE TAKIMI;empty;-;6911101005723;13.99;16.51;20.00;0;0;1161;0;18.00;21;KAHVE%20TAKIMI
4544;KAHVECİOĞLU MARSHMALLOW 50 GR;empty;-;8681221148140;2.31;2.50;5.00;0;0;1162;13;8.00;1;KAHVEC%C4%B0O%C4%9ELU%20MARSHMALLOW%2050%20GR
4545;KAHVEDÜNYASI GOFRİK FISTIKLI 33 GR;empty;-;8699270013418;2.70;2.92;3.75;0;0;1163;-74;8.00;1;KAHVED%C3%9CNYASI%20GOFR%C4%B0K%20FISTIKLI%2033%20GR
4546;KAJU FISTIĞI;empty;-;1096;57.43;58.00;95.00;0;0;1164;8;1.00;11;KAJU%20FISTI%C4%9EI
4547;KAJU FISTIĞI 150 GR;empty;-;4003;8.00;8.08;10.00;0;0;1164;0;1.00;11;KAJU%20FISTI%C4%9EI%20150%20GR
4548;KALEM 0.7;empty;-;8699958353249;1.06;1.25;2.25;0;0;1166;23;18.00;4;KALEM%200.7
4549;KALEM UCU;empty;-;8697433850108;0.63;0.63;1.00;0;0;1166;2;18.00;10;KALEM%20UCU
4550;KALEM UCU;empty;-;8697433850016;0.58;0.58;1.00;0;0;1166;-1;18.00;10;KALEM%20UCU
4551;KALIN BULAŞIK TELİ;empty;-;108;0.35;0.41;0.75;0;0;1169;41;18.00;7;KALIN%20BULA%C5%9EIK%20TEL%C4%B0
4552;KALIN BULAŞIK TELİ;empty;-;1000000000139;0.42;0.50;0.75;0;0;1169;106;18.00;5;KALIN%20BULA%C5%9EIK%20TEL%C4%B0
4553;KALIN TUZ;empty;-;3002;0.70;0.76;1.25;0;0;1169;0;8.00;8;KALIN%20TUZ
4554;KAMELYA ÇAYI 1 KG;empty;-;8690105001938;19.00;20.52;24.50;0;0;1170;0;8.00;8;KAMELYA%20%C3%87AYI%201%20KG
4555;KAN ÜZÜMÜ;empty;-;1126;17.82;18.00;25.00;0;0;1171;-13;1.00;11;KAN%20%C3%9CZ%C3%9CM%C3%9C
4556;KANDİL SİMİDİ;empty;-;8699443571103;5.56;6.00;8.00;0;0;1172;-93;8.00;17;KAND%C4%B0L%20S%C4%B0M%C4%B0D%C4%B0
4557;KANTUCİNİ MEYVELİ TAHILLI;empty;-;8699050540943;1.50;1.62;2.25;0;0;1173;-1;8.00;1;KANTUC%C4%B0N%C4%B0%20MEYVEL%C4%B0%20TAHILLI
4558;KANZAK KOLANYA;empty;-;8691630050279;1.69;2.00;9.50;0;0;1174;0;18.00;2;KANZAK%20KOLANYA
4559;KANZUK ASETON;empty;-;8691630270141;0.50;0.59;1.00;0;0;1176;0;18.00;2;KANZUK%20ASETON
4560;KANZUK KOLANYA;empty;-;8691630201800;8.47;10.00;14.00;0;0;1176;0;18.00;2;KANZUK%20KOLANYA
4561;KANZUK KOLANYA 170CC;empty;-;8691630000939;5.08;6.00;8.50;0;0;1176;3;18.00;4;KANZUK%20KOLANYA%20170CC
4562;KANZUK LİMON KOLONYASI 170 CC;empty;-;8691630101803;1.69;2.00;2.99;0;0;1176;0;18.00;2;KANZUK%20L%C4%B0MON%20KOLONYASI%20170%20CC
4563;KANZUK TÜTÜN KOLANYASI 420CC;empty;-;8691630500118;3.18;3.75;7.95;0;0;1176;-10;18.00;2;KANZUK%20T%C3%9CT%C3%9CN%20KOLANYASI%20420CC
4564;KANZUK TÜTÜN KOLONYASI 170 CC;empty;-;8691630500217;2.00;2.36;2.99;0;0;1176;0;18.00;2;KANZUK%20T%C3%9CT%C3%9CN%20KOLONYASI%20170%20CC
4565;KAPAKSIZ KOVA RENKLİ 4 NO;empty;-;8694276100117;5.08;6.00;9.00;0;0;1177;3;18.00;4;KAPAKSIZ%20KOVA%20RENKL%C4%B0%204%20NO
4566;KAPSÜLLÜ TABANCA;empty;-;6958687889620;1.69;2.00;5.00;0;0;1178;2;18.00;15;KAPS%C3%9CLL%C3%9C%20TABANCA
4567;KAPTAN OTO FIRÇA ;empty;-;8697742780134;2.54;3.00;5.00;0;0;1179;4;18.00;16;KAPTAN%20OTO%20FIR%C3%87A%20
4568;KAPUSKA LAHANA;empty;-;1031;1.05;1.06;2.50;0;0;1180;-159;1.00;14;KAPUSKA%20LAHANA
4569;KARA SEVDA TUZLU AY ÇEKİRDEĞİ 110 GR;empty;-;8682190852564;3.70;3.36;5.00;0;0;1181;16;1.00;4;KARA%20SEVDA%20TUZLU%20AY%20%C3%87EK%C4%B0RDE%C4%9E%C4%B0%20110%20GR
4570;KARA SEVDA TUZSUZ110 GR;empty;-;8682190852557;3.70;3.74;5.00;0;0;1181;-1;1.00;4;KARA%20SEVDA%20TUZSUZ110%20GR
4571;KARADENİZ DOĞUŞ ÇAY 1 KG;empty;-;8690719107002;15.00;16.20;18.99;0;0;1182;0;8.00;8;KARADEN%C4%B0Z%20DO%C4%9EU%C5%9E%20%C3%87AY%201%20KG
4572;KARALAHANA DEMET;empty;-;54;1.24;1.25;2.50;0;0;1183;11;1.00;14;KARALAHANA%20DEMET
4573;KARALİ ÇAY 1 KG;empty;-;8692204101496;16.00;17.28;21.00;0;0;1184;0;8.00;8;KARAL%C4%B0%20%C3%87AY%201%20KG
4574;KARALİ ÇAY TİRYAKİ 1 KG;empty;-;8692204003011;15.00;16.20;18.99;0;0;1184;0;8.00;8;KARAL%C4%B0%20%C3%87AY%20T%C4%B0RYAK%C4%B0%201%20KG
4575;KARAOKE MİKRAFON;empty;-;8682091100702;8.50;10.03;15.00;0;0;1185;-6;18.00;15;KARAOKE%20M%C4%B0KRAFON
4576;KARCI HURMA 300 GR;empty;-;8690123412341;4.00;4.32;4.99;0;0;1186;1;8.00;11;KARCI%20HURMA%20300%20GR
4577;KARDEŞLER MANTI 500 GR;empty;-;8699234040061;3.00;3.24;3.99;0;0;1187;-24;8.00;8;KARDE%C5%9ELER%20MANTI%20500%20GR
4578;KARE KARTON TABAK 10 ADET;empty;-;8697502228814;4.24;5.00;10.00;0;0;1188;5;18.00;4;KARE%20KARTON%20TABAK%2010%20ADET
4579;KARELİ DEFTER;empty;-;8697404970095;1.41;1.67;2.50;0;0;1189;4;18.00;10;KAREL%C4%B0%20DEFTER
4580;KAREMEL ŞEKER SOFT;empty;-;8690997066213;0.25;0.27;0.50;0;0;1190;0;8.00;1;KAREMEL%20%C5%9EEKER%20SOFT
4581;KARIŞIK KURUYEMİŞ;empty;-;4007;35.00;35.35;39.99;0;0;1191;0;1.00;11;KARI%C5%9EIK%20KURUYEM%C4%B0%C5%9E
4582;KARIŞIK NATUREL;empty;-;4023;15.00;15.15;30.00;0;0;1191;0;1.00;11;KARI%C5%9EIK%20NATUREL
4583;KARPAK BAMBU ÇÖP ŞİŞ 100 LÜ;empty;-;8694605010667;2.50;2.50;3.99;0;0;1192;-1;18.00;7;KARPAK%20BAMBU%20%C3%87%C3%96P%20%C5%9E%C4%B0%C5%9E%20100%20L%C3%9C
4584;KARPER ÜÇGEN PEYNİR 8'Lİ;empty;-;86902373;3.70;4.00;4.99;0;0;1193;7;8.00;9;KARPER%20%C3%9C%C3%87GEN%20PEYN%C4%B0R%208%27L%C4%B0
4585;KARSAN TOP TEL BÜYÜK;empty;-;8694816901235;1.50;1.77;2.25;0;0;1194;0;18.00;5;KARSAN%20TOP%20TEL%20B%C3%9CY%C3%9CK
4586;KARTON BARDAK;empty;-;1000000000184;0.05;0.06;0.20;0;0;1197;1615;18.00;16;KARTON%20BARDAK
4587;KARTON BARDAK 100'Lİ;empty;-;59;6.25;6.25;8.99;0;0;1197;91;18.00;16;KARTON%20BARDAK%20100%27L%C4%B0
4588;KARTON BARDAK 50 Lİ;empty;-;8680188041655;2.90;3.42;6.00;0;0;1197;35;18.00;5;KARTON%20BARDAK%2050%20L%C4%B0
4589;KARTON BARDAK 50'Lİ;empty;-;29;2.33;2.75;6.00;0;0;1197;-20;18.00;16;KARTON%20BARDAK%2050%27L%C4%B0
4590;KARTON BARDAK 7 Lİ;empty;-;8681422351349;0.50;0.59;1.25;0;0;1197;0;18.00;5;KARTON%20BARDAK%207%20L%C4%B0
4591;KARTON TABAK KÜÇÜK 18 CM;empty;-;1000000001631;2.12;2.50;6.50;0;0;1197;6;18.00;4;KARTON%20TABAK%20K%C3%9C%C3%87%C3%9CK%2018%20CM
4592;KARTOPU GÜL SUYU 400 ML;empty;-;8691238442735;2.25;2.25;3.25;0;0;1198;0;18.00;2;KARTOPU%20G%C3%9CL%20SUYU%20400%20ML
4593;KASAİ ÇAKMAK;empty;-;8682353283914;1.06;1.25;2.50;0;0;1199;62;18.00;7;KASA%C4%B0%20%C3%87AKMAK
4594;KASTAMONU ÇEKME HELVASI;empty;-;8694287001991;0.89;0.96;1.50;0;0;1200;0;8.00;8;KASTAMONU%20%C3%87EKME%20HELVASI
4595;KAŞAR KERVAN 200 GR;empty;-;8690724030029;5.00;5.40;6.50;0;0;1201;0;8.00;9;KA%C5%9EAR%20KERVAN%20200%20GR
4596;KAŞAR PEYNİR KIRIKKAYA 500 GR;empty;-;8697550380922;7.00;7.56;9.00;0;0;1201;0;8.00;9;KA%C5%9EAR%20PEYN%C4%B0R%20KIRIKKAYA%20500%20GR
4597;KATMER SİVAS KATMERİ 250 GR;empty;-;8697455013109;2.31;2.50;3.50;0;0;1202;0;8.00;17;KATMER%20S%C4%B0VAS%20KATMER%C4%B0%20250%20GR
4598;KAV KİBRİT 1 PAKET (40 ÇÖP);empty;-;8690528101703;0.16;0.19;0.50;0;0;1203;343;18.00;7;KAV%20K%C4%B0BR%C4%B0T%201%20PAKET%20%2840%20%C3%87%C3%96P%29
4599;KAVAKLIDERE BEYAZ SİRKE 2000 ML;empty;-;8692311004635;4.17;4.17;5.99;0;0;1205;4;8.00;8;KAVAKLIDERE%20BEYAZ%20S%C4%B0RKE%202000%20ML
4600;KAVAKLIDERE EFOR KARISIK TURSU 5 KG;empty;-;8692311102027;15.00;16.20;19.95;0;0;1205;0;8.00;4;KAVAKLIDERE%20EFOR%20KARISIK%20TURSU%205%20KG
4601;KAVAKLIDERE ELMA SİRKE 500 ML;empty;-;8692311003225;3.55;3.83;8.50;0;0;1205;-1;8.00;8;KAVAKLIDERE%20ELMA%20S%C4%B0RKE%20500%20ML
4602;KAVAKLIDERE ÜZÜM SİRKESİ 500 ML;empty;-;8692311101013;3.65;2.62;3.75;0;0;1205;0;8.00;8;KAVAKLIDERE%20%C3%9CZ%C3%9CM%20S%C4%B0RKES%C4%B0%20500%20ML
4603;KAVANOZ ÇEŞİTLERİ;empty;-;4053;1.15;1.35;2.00;0;0;1206;266;18.00;21;KAVANOZ%20%C3%87E%C5%9E%C4%B0TLER%C4%B0
4604;KAVANOZ KAPAĞI;empty;-;4056;0.38;0.45;0.60;0;0;1206;-712;18.00;21;KAVANOZ%20KAPA%C4%9EI
4605;KAY SÜT;empty;-;8692121010017;2.40;2.59;2.99;0;0;1207;0;8.00;3;KAY%20S%C3%9CT
4606;KAYA TUZU;empty;-;24;1.85;2.00;11.00;0;0;1208;0;8.00;8;KAYA%20TUZU
4607;KAYA TUZU DEĞİRMENLİ;empty;-;8697452410130;8.00;9.44;11.99;0;0;1208;0;18.00;8;KAYA%20TUZU%20DE%C4%9E%C4%B0RMENL%C4%B0
4608;KAYIT YOKKK KONTROLL;empty;-;5201360552238;0.90;0.97;900.00;0;0;1210;0;8.00;1;KAYIT%20YOKKK%20KONTROLL
4609;KAYIT YOKKKKKKK;empty;-;8690506418045;11.00;12.98;900.00;0;0;1210;0;18.00;5;KAYIT%20YOKKKKKKK
4610;KAZANDİBİ < TAVUK GÖĞÜSÜ;empty;-;1861;4.17;4.50;6.50;0;0;1211;-18;8.00;20;KAZAND%C4%B0B%C4%B0%20%3C%20TAVUK%20G%C3%96%C4%9E%C3%9CS%C3%9C
4611;KEBİR GURME TEREYAĞ 1000 GR;empty;-;8692963152746;44.91;48.50;55.00;0;0;1213;0;8.00;4;KEB%C4%B0R%20GURME%20TEREYA%C4%9E%201000%20GR
4612;KEBİR GURME TEREYAĞ 400 GR;empty;-;8692963010039;19.44;21.00;25.95;0;0;1213;0;8.00;4;KEB%C4%B0R%20GURME%20TEREYA%C4%9E%20400%20GR
4613;KEBİR KOLOT PEYNİR 400 GR;empty;-;8692963151152;14.35;15.50;18.50;0;0;1213;0;8.00;8;KEB%C4%B0R%20KOLOT%20PEYN%C4%B0R%20400%20GR
4614;KEBİR TEREYAĞ 1 KG;empty;-;8692963150605;20.00;21.60;24.99;0;0;1213;0;8.00;8;KEB%C4%B0R%20TEREYA%C4%9E%201%20KG
4615;KEBİR TEREYAĞ 500 GR;empty;-;8692963150599;11.00;11.88;12.99;0;0;1213;0;8.00;8;KEB%C4%B0R%20TEREYA%C4%9E%20500%20GR
4616;KEBİR TEREYAĞ 500 GR;empty;-;8692963150667;10.00;10.80;12.99;0;0;1213;0;8.00;8;KEB%C4%B0R%20TEREYA%C4%9E%20500%20GR
4617;KEBİR TEREYAĞ 750 GR;empty;-;8692963150940;17.00;18.36;19.50;0;0;1213;0;8.00;8;KEB%C4%B0R%20TEREYA%C4%9E%20750%20GR
4618;KEBİR YOĞURT 2 KG;empty;-;8692963150414;6.00;6.48;7.50;0;0;1213;0;8.00;8;KEB%C4%B0R%20YO%C4%9EURT%202%20KG
4619;KEÇELİ KALEM 6'LI;empty;-;6934184858062;1.50;1.77;2.50;0;0;1215;-7;18.00;10;KE%C3%87EL%C4%B0%20KALEM%206%27LI
4620;KEÇELİ KALEM TGB 12Lİ;empty;-;6922862485822;4.63;5.00;7.50;0;0;1215;10;8.00;4;KE%C3%87EL%C4%B0%20KALEM%20TGB%2012L%C4%B0
4621;KEDİ CRYSTAL LİTTER 3,8 LT;empty;-;6933846288094;14.83;17.50;21.00;0;0;1217;2;18.00;4;KED%C4%B0%20CRYSTAL%20L%C4%B0TTER%203%2C8%20LT
4622;KEDİ KONSERVE MAMA;empty;-;8681715071664;3.00;3.54;3.99;0;0;1217;0;18.00;18;KED%C4%B0%20KONSERVE%20MAMA
4623;KEDİ KONSERVE MAMA;empty;-;8710862004123;3.00;3.54;3.99;0;0;1217;-1;18.00;18;KED%C4%B0%20KONSERVE%20MAMA
4624;KEDİ KÖPEK MAMASI ;empty;-;53;6.36;7.50;10.50;0;0;1217;112;18.00;18;KED%C4%B0%20K%C3%96PEK%20MAMASI%20
4625;KEDİ KRİSTAL;empty;-;6933846288261;14.41;17.00;19.99;0;0;1217;-9;18.00;18;KED%C4%B0%20KR%C4%B0STAL
4626;KEDİ KRİSTAL KUM;empty;-;8697408520197;14.41;17.00;19.99;0;0;1217;10;18.00;18;KED%C4%B0%20KR%C4%B0STAL%20KUM
4627;KEDİ KUMU;empty;-;8690000024742;7.00;8.26;9.99;0;0;1217;0;18.00;18;KED%C4%B0%20KUMU
4628;KEDİ KUMU;empty;-;8695058100653;7.50;8.85;9.99;0;0;1217;0;18.00;18;KED%C4%B0%20KUMU
4629;KEDİ KUMU;empty;-;5086387214761;15.00;17.70;19.99;0;0;1217;-1;18.00;18;KED%C4%B0%20KUMU
4630;KEDİ KUMU;empty;-;8681982073002;9.00;10.62;12.00;0;0;1217;2;18.00;18;KED%C4%B0%20KUMU
4631;KEDİ KUMU 5 KG;empty;-;8681221005078;9.00;10.62;13.00;0;0;1217;3;18.00;18;KED%C4%B0%20KUMU%205%20KG
4632;KEDİ KUMU CLEAN PAWS;empty;-;8681221005047;8.47;10.00;14.00;0;0;1217;-6;18.00;18;KED%C4%B0%20KUMU%20CLEAN%20PAWS
4633;KEDİ MAMA KONSERVE;empty;-;8710862000187;3.00;3.54;3.99;0;0;1217;0;18.00;18;KED%C4%B0%20MAMA%20KONSERVE
4634;KEDİ MAMA ROKUS;empty;-;8710862058072;3.00;3.54;3.99;0;0;1217;0;18.00;18;KED%C4%B0%20MAMA%20ROKUS
4635;KEDİ MAMA ROKUS;empty;-;8710862058065;3.00;3.54;3.99;0;0;1217;0;18.00;18;KED%C4%B0%20MAMA%20ROKUS
4636;KEDİ MAMASI;empty;-;8007520012188;3.00;3.54;3.99;0;0;1217;0;18.00;18;KED%C4%B0%20MAMASI
4637;KEDİ MAMASI;empty;-;7613032816766;4.00;4.32;5.75;0;0;1217;-2;8.00;4;KED%C4%B0%20MAMASI
4638;KEDİ MAMASI;empty;-;8682615140092;3.47;3.75;4.50;0;0;1217;-2;8.00;4;KED%C4%B0%20MAMASI
4639;KEDİ MAMASI KONSERVE;empty;-;8009470020565;3.00;3.54;3.99;0;0;1217;0;18.00;18;KED%C4%B0%20MAMASI%20KONSERVE
4640;KEDİ MAMASI KONSERVE 415 GR KUZU ETLİ;empty;-;8682615140023;0.00;0.00;4.50;0;0;1217;-10;8.00;4;KED%C4%B0%20MAMASI%20KONSERVE%20415%20GR%20KUZU%20ETL%C4%B0
4641;KEDİ MAMASİ TAVUKLU HİNDİLİ 100 GR;empty;-;8007520014021;3.00;3.54;3.99;0;0;1217;0;18.00;18;KED%C4%B0%20MAMAS%C4%B0%20TAVUKLU%20H%C4%B0ND%C4%B0L%C4%B0%20100%20GR
4642;KEDİ ÖĞÜNLÜK;empty;-;3859889939270;3.00;3.54;3.99;0;0;1217;0;18.00;18;KED%C4%B0%20%C3%96%C4%9E%C3%9CNL%C3%9CK
4643;KEDİ ÖĞÜNLÜK PLAISIR;empty;-;3428460048597;3.00;3.54;3.99;0;0;1217;0;18.00;18;KED%C4%B0%20%C3%96%C4%9E%C3%9CNL%C3%9CK%20PLAISIR
4644;KEF OSMANLI KAVESİ 250 GR;empty;-;8681185054013;7.00;7.56;8.99;0;0;1218;0;8.00;8;KEF%20OSMANLI%20KAVES%C4%B0%20250%20GR
4645;KEFİR CİKOLATALİ 250ML;empty;-;8692886411517;4.17;4.50;5.50;0;0;1219;-3;8.00;4;KEF%C4%B0R%20C%C4%B0KOLATAL%C4%B0%20250ML
4646;KEFİRİX LAKTOZSUZ KAYISILI 250  ML;empty;-;8692886411524;4.17;4.50;5.50;0;0;1220;-13;8.00;3;KEF%C4%B0R%C4%B0X%20LAKTOZSUZ%20KAYISILI%20250%20%20ML
4647;KEFİRLİ YOĞURT ÇİLEKLİ;empty;-;8692886411012;2.50;2.70;3.15;0;0;1221;0;8.00;8;KEF%C4%B0RL%C4%B0%20YO%C4%9EURT%20%C3%87%C4%B0LEKL%C4%B0
4648;KEFİRLİ YOĞURT ELMA;empty;-;8692886411098;2.20;2.38;3.00;0;0;1221;0;8.00;8;KEF%C4%B0RL%C4%B0%20YO%C4%9EURT%20ELMA
4649;KEFİRLİ YOĞURT KAYISILI;empty;-;8692886411081;2.50;2.70;3.15;0;0;1221;0;8.00;8;KEF%C4%B0RL%C4%B0%20YO%C4%9EURT%20KAYISILI
4650;KEFİRLİ YOĞURT YABAN MERSİNİ;empty;-;8692886411036;2.50;2.70;3.15;0;0;1221;0;8.00;8;KEF%C4%B0RL%C4%B0%20YO%C4%9EURT%20YABAN%20MERS%C4%B0N%C4%B0
4651;KEK FANUSU;empty;-;8681535320003;8.00;9.44;12.00;0;0;1222;0;18.00;21;KEK%20FANUSU
4652;KELLOG'S UNICORN GEVREK 375 GR;empty;-;5053827110679;29.00;31.32;37.50;0;0;1225;2;8.00;4;KELLOG%27S%20UNICORN%20GEVREK%20375%20GR
4653;KELLOGG'S COCO POPS 450 GR;empty;-;8690504270591;7.87;8.50;10.95;0;0;1225;-1;8.00;4;KELLOGG%27S%20COCO%20POPS%20450%20GR
4654;KELLOGG'S SPECIAL-K BİTTER ÇİKOLATA 400 GR;empty;-;8690504271840;9.96;9.68;12.99;0;0;1225;-7;8.00;1;KELLOGG%27S%20SPECIAL-K%20B%C4%B0TTER%20%C3%87%C4%B0KOLATA%20400%20GR
4655;KELLOGG'S SPECIAL-K KIRMIZI MEYVELER 400 GR;empty;-;8690504271833;12.20;11.86;14.95;0;0;1225;0;8.00;1;KELLOGG%27S%20SPECIAL-K%20KIRMIZI%20MEYVELER%20400%20GR
4656;KELLOGG'S SPECIAL-K KLASİK 420 GR;empty;-;8690504271680;9.95;9.67;12.95;0;0;1225;-7;8.00;1;KELLOGG%27S%20SPECIAL-K%20KLAS%C4%B0K%20420%20GR
4657;KEMAL KÜKRER ACI BİBER SOSU 330 ML;empty;-;8694748210375;9.26;10.00;12.95;0;0;1226;0;8.00;8;KEMAL%20K%C3%9CKRER%20ACI%20B%C4%B0BER%20SOSU%20330%20ML
4658;KEMAL KÜKRER BEYAZ SİRKE 1500 GR;empty;-;8694748600244;4.24;4.58;6.50;0;0;1226;1;8.00;8;KEMAL%20K%C3%9CKRER%20BEYAZ%20S%C4%B0RKE%201500%20GR
4659;KEMAL KÜKRER BEYAZ SİRKE 2 LT;empty;-;8694748600534;6.66;7.19;8.50;0;0;1226;1;8.00;8;KEMAL%20K%C3%9CKRER%20BEYAZ%20S%C4%B0RKE%202%20LT
4660;KEMAL KÜKRER ELMA SİRKESİ 500 ML;empty;-;8691011200507;5.02;5.42;6.95;0;0;1226;-7;8.00;8;KEMAL%20K%C3%9CKRER%20ELMA%20S%C4%B0RKES%C4%B0%20500%20ML
4661;KEMAL KÜKRER NAR EKŞİSİ 250 ML;empty;-;1000000001198;10.65;11.50;14.95;0;0;1226;0;8.00;8;KEMAL%20K%C3%9CKRER%20NAR%20EK%C5%9E%C4%B0S%C4%B0%20250%20ML
4662;KEMAL KÜKRER SOYA SOSU 375 ML;empty;-;8694748600312;12.50;13.50;16.95;0;0;1226;-9;8.00;8;KEMAL%20K%C3%9CKRER%20SOYA%20SOSU%20375%20ML
4663;KEMAL KÜKRER SOYA SOSU CAM 250ML;empty;-;8694748670735;9.26;10.00;12.50;0;0;1226;-1;8.00;8;KEMAL%20K%C3%9CKRER%20SOYA%20SOSU%20CAM%20250ML
4664;KEMALPAŞA G. ÜÇLER;empty;-;8694110678550;2.70;2.92;3.50;0;0;1227;0;8.00;8;KEMALPA%C5%9EA%20G.%20%C3%9C%C3%87LER
4665;KENT BAYRAMLIK ŞEKER 375 GR;empty;-;8690515101075;6.02;6.50;7.99;0;0;1230;5;8.00;1;KENT%20BAYRAMLIK%20%C5%9EEKER%20375%20GR
4666;KENT BLUE ;empty;-;86938433;14.30;14.30;16.00;0;0;1230;-11;0.00;4;KENT%20BLUE%20
4667;KENT DARK BLU;empty;-;86941440;13.23;14.29;16.00;0;0;1230;31;8.00;4;KENT%20DARK%20BLU
4668;KENT DARK BLUE LONG;empty;-;86942478;13.24;14.30;16.00;0;0;1230;10;8.00;4;KENT%20DARK%20BLUE%20LONG
4669;KENT HAMUR KABARTMA TOZU 10 GR;empty;-;8694587101148;0.15;0.17;0.25;0;0;1230;-7;8.00;8;KENT%20HAMUR%20KABARTMA%20TOZU%2010%20GR
4670;KENT KAKAO;empty;-;8694587102305;0.93;1.00;1.50;0;0;1230;0;8.00;8;KENT%20KAKAO
4671;KENT KARBONAT;empty;-;8694587101223;0.15;0.16;0.50;0;0;1230;45;8.00;8;KENT%20KARBONAT
4672;KENT MEYBON KARIŞIK BONBON 1 KG ;empty;-;8690515116581;13.00;14.04;15.99;0;0;1230;-6;8.00;1;KENT%20MEYBON%20KARI%C5%9EIK%20BONBON%201%20KG%20
4673;KENT OLİPS COLORS 28 GR;empty;-;7622210370969;0.93;1.00;1.50;0;0;1230;20;8.00;1;KENT%20OL%C4%B0PS%20COLORS%2028%20GR
4674;KENT OLİPS ÇİLEK 28 GR;empty;-;7622210710499;1.00;1.08;1.50;0;0;1230;-2;8.00;1;KENT%20OL%C4%B0PS%20%C3%87%C4%B0LEK%2028%20GR
4675;KENT OLİPS EXTRA;empty;-;7622210648921;0.96;1.04;1.50;0;0;1230;0;8.00;1;KENT%20OL%C4%B0PS%20EXTRA
4676;KENT OLİPS KARPUZ;empty;-;7622210155290;1.00;1.08;1.50;0;0;1230;3;8.00;1;KENT%20OL%C4%B0PS%20KARPUZ
4677;KENT OLİPS LİMON 40 GR;empty;-;8690515124104;1.00;1.08;1.50;0;0;1230;-10;8.00;1;KENT%20OL%C4%B0PS%20L%C4%B0MON%2040%20GR
